时间序号,归一化流量,归一化液位,归一化设备性能,归一化温度,设备前端可能的影响因素1,设备前端可能的影响因素2,设备前端可能的影响因素3
1358,0.02364595,0.912891986,0.303003289,0.830143743,0.567342074,0.615220484,0.103609628
1359,0.809234702,0.946186605,0.248438894,0.831381637,0.694874851,0.575391181,0.135360943
1360,0.798689887,0.967092528,0.254906393,0.833380913,0.720699245,0.532361309,0.157921151
1361,0.79054162,0.966447284,0.255129349,0.836998928,0.752483115,0.463371266,0.181149746
1362,0.771528998,0.953671441,0.253568243,0.841759473,0.769169646,0.447368421,0.204545436
1363,0.788784151,0.90889147,0.246208742,0.84252116,0.777512912,0.390113798,0.233623022
1364,0.788464611,0.889405085,0.244275944,0.845187066,0.747715534,0.344238976,0.257018713
1365,0.788624381,0.929539295,0.249331014,0.850328455,0.743345252,0.358463727,0.252172515
1366,0.76801406,0.966576332,0.257136545,0.855184363,0.746523639,0.404694168,0.237967961
1367,0.012302285,0.970834946,0.312295587,0.859183221,0.755661502,0.419985775,0.24548801
1368,0.145071098,0.949412827,0.286500202,0.858326171,0.751688518,0.442034139,0.242145773
1369,0.795654258,0.912891986,0.246431817,0.856326894,0.742947954,0.469061166,0.230614948
1370,0.795654258,0.884759324,0.242566161,0.853565626,0.740564164,0.486486486,0.226938517
1371,0.792938169,0.900890437,0.245465358,0.853375204,0.743742551,0.505334282,0.217078902
1372,0.76641636,0.912504839,0.247323818,0.853089723,0.745729043,0.528093883,0.205715235
1373,0.011024125,0,0.330954505,0,0.684147795,0.113798009,0
1374,0.802684135,0.967092528,0.257136545,0.898695595,0.460071514,0.164651494,0.215240657
1375,0.786707142,0.928765002,0.250669045,0.880891308,0.635280095,0.16571835,0.227941219
1376,0.770091069,0.966576332,0.257285162,0.889936192,0.726658721,0.189189189,0.210728591
1377,0.79086116,0.965285843,0.258102884,0.883747635,0.698053238,0.235064011,0.222426451
1378,0.774564627,0.956897664,0.256021469,0.881652995,0.715137068,0.275248933,0.21507353
1379,0.786547372,0.906052394,0.247918585,0.879177512,0.743742551,0.272403983,0.217747381
1380,0.76753475,0.966963479,0.25877193,0.883271428,0.745729043,0.352062589,0.191844935
1381,0.004313788,0.966318235,0.311700844,0.880224984,0.746126341,0.379089616,0.183656408
1382,0.00111839,0.969415408,0.3127416,0.877082872,0.748112833,0.409672831,0.171958578
1383,0.025243649,0.971738289,0.310660178,0.875464439,0.752483115,0.429587482,0.162098963
1384,0.781115194,0.96799587,0.256987809,0.868418527,0.735399285,0.454125178,0.1552473
1385,0.780316344,0.951348561,0.255129349,0.864229247,0.751688518,0.459815078,0.15741977
1386,0.773286467,0.947864241,0.254088611,0.859087858,0.740564164,0.476529161,0.152907765
1387,0.793896789,0.959607691,0.256021469,0.86013533,0.749304728,0.479374111,0.152907765
1388,0.79038185,0.964124403,0.256764853,0.857945327,0.71712356,0.508179232,0.144050821
1389,0.782872663,0.965802039,0.258474576,0.856517316,0.608661104,0.509957326,0.143382343
1390,0.792458859,0.96567299,0.256467499,0.856422257,0.63170441,0.530227596,0.131183131
1391,0.00063908,0.910569106,0.302854648,0.850138033,0.656336909,0.545163585,0.124164433
1392,0.017894232,0.903213318,0.302036854,0.844996644,0.517282479,0.56401138,0.114639042
1393,0.815305959,0.941411795,0.250669045,0.843378211,0.536750099,0.568990043,0.113469243
1394,0.785588752,0.933152665,0.249256616,0.839093568,0.4878824,0.575746799,0.109625686
1395,0.799648506,0.96567299,0.256467499,0.840331462,0.696066746,0.567567568,0.11848263
1396,0.79086116,0.908375274,0.246877788,0.834333022,0.73897497,0.544096728,0.134692526
1397,0.783192203,0.964640599,0.256318763,0.834237964,0.757647994,0.481152205,0.179144403
1398,0.771209458,0.965285843,0.256095807,0.832238383,0.767183155,0.461948791,0.198028089
1399,0.775043937,0.905536198,0.245688433,0.827001935,0.769566945,0.475462304,0.208389055
1400,0.788304841,0.961285327,0.255575379,0.830715008,0.765196663,0.474395448,0.223763407
1401,0.025563189,0.899599948,0.300698817,0.830239106,0.773539928,0.467638691,0.226437136
1402,0.002875859,0.92076397,0.304415736,0.834237964,0.764799364,0.452347084,0.259859661
1403,0.819939287,0.968770164,0.253493964,0.840712306,0.777910211,0.442034139,0.278910413
1404,0.803323215,0.927216415,0.248215938,0.841569051,0.777512912,0.482219061,0.235294141
1405,0.773286467,0.896115628,0.243978591,0.843092426,0.77552642,0.453058321,0.277072198
1406,0.781434734,0.960511034,0.254237348,0.842806945,0.766388558,0.451635846,0.276570816
1407,0.772647388,0.965543941,0.255426702,0.843854113,0.783075089,0.434921764,0.29294784
1408,0.769292219,0.899212802,0.244721974,0.838808087,0.781883194,0.456970128,0.288770028
1409,0.789423231,0.96218867,0.255501041,0.840902727,0.785856178,0.458748222,0.291276752
1410,0.794855408,0.88398503,0.241822777,0.836237241,0.784266985,0.474395448,0.283756733
1411,0.026202269,0.967479675,0.3127416,0.837951037,0.789431863,0.483997155,0.280080272
1412,0.004473558,0.920247774,0.304713107,0.834237964,0.785061581,0.477951636,0.281417137
1413,0.782872663,0.899858046,0.243309545,0.832619531,0.791418355,0.481863442,0.279411794
1414,0.798210577,0.952510001,0.253791317,0.833476277,0.788239968,0.495376956,0.26520724
1415,0.794056559,0.886695057,0.242863515,0.831095852,0.792212952,0.502133713,0.258522705
1416,0.769771529,0.964253452,0.254831995,0.832524168,0.79261025,0.497510669,0.255848976
1417,0.772008308,0.938701768,0.25089212,0.828429946,0.78545888,0.507467994,0.250501305
1418,0.780316344,0.935862692,0.250594707,0.828906153,0.789034565,0.487553343,0.255347625
1419,0.777120946,0.959865789,0.254014273,0.828429946,0.783472388,0.465860597,0.266209942
1420,0.003674708,0.928506904,0.304118365,0.830143743,0.794199444,0.425320057,0.284592216
1421,0.024924109,0.945412311,0.307909605,0.833476277,0.791815654,0.391891892,0.304144441
1422,0.795015178,0.881920248,0.236544752,0.836903869,0.795391339,0.331081081,0.333890322
1423,0.788145071,0.952380952,0.250743384,0.841949895,0.787445371,0.356330014,0.322359803
1424,0.788464611,0.887469351,0.241079393,0.844425379,0.791418355,0.370910384,0.323195285
1425,0.792778399,0.963737256,0.254534701,0.851090142,0.791021057,0.385490754,0.32570204
1426,0.788304841,0.884630275,0.240856438,0.852137614,0.787048073,0.409672831,0.310828977
1427,0.764339351,0.962833914,0.254311627,0.860420811,0.783472388,0.417496444,0.312333091
1428,0.7667359,0.90773003,0.245911389,0.862039549,0.786650775,0.427098151,0.309826337
1429,0.784949672,0.961285327,0.254385965,0.864134189,0.781485896,0.455192034,0.271724649
1430,0.005751718,0.931991225,0.305902504,0.862515451,0.784664283,0.461948791,0.278743286
1431,0.026521809,0.937798426,0.307314951,0.860611233,0.781088598,0.463726885,0.272226
1432,0.818501358,0.93366886,0.247621172,0.857850269,0.79022646,0.548719772,0.200701879
1433,0.800127816,0.927087366,0.24724948,0.857279003,0.78545888,0.483997155,0.252506647
1434,0.771528998,0.917279649,0.247026464,0.856517316,0.793007549,0.475817923,0.260862301
1435,0.772008308,0.886049813,0.241302409,0.852328036,0.790623758,0.303342817,0.443683288
1436,0.783192203,0.917924894,0.247769848,0.853184782,0.795788637,0.4943101,0.250334178
1437,0.769931299,0.959865789,0.254311627,0.850328455,0.78784267,0.503200569,0.247493353
1438,0.784789903,0.920634921,0.249628308,0.849281287,0.796583234,0.4943101,0.254010761
1439,0.021888481,0.945670409,0.308876039,0.845948753,0.789829162,0.50284495,0.248328835
1440,0.02396549,0.938314621,0.307835284,0.845377488,0.796185936,0.501066856,0.246657748
1441,0.81322895,0.958059104,0.248438894,0.842902004,0.788239968,0.497510669,0.25133691
1442,0.802524365,0.869660601,0.235727029,0.838998509,0.787048073,0.459815078,0.271223267
1443,0.805559994,0.959865789,0.251412429,0.842616524,0.787048073,0.430654339,0.283255352
1444,0.792618629,0.871209188,0.238328873,0.844044535,0.795788637,0.387980085,0.307653898
1445,0.775043937,0.953284295,0.25185846,0.850423818,0.804529201,0.339615932,0.330046917
1446,0.764818661,0.884759324,0.241376747,0.852899302,0.809296782,0.281650071,0.356617657
1447,0.768972679,0.91482772,0.24583705,0.857945327,0.797775129,0.247866287,0.37850951
1448,0.406454705,0.908246225,0.299955433,0.861563342,0.796980532,0.289829303,0.36547457
1449,0.005272408,0.955994322,0.309545103,0.867466418,0.79261025,0.328947368,0.348262217
1450,0.799328966,0.945928507,0.24858763,0.871179796,0.796583234,0.359530583,0.34625663
1451,0.779996805,0.931733127,0.247472554,0.871560639,0.640842273,0.378378378,0.339739313
1452,0.793737019,0.938314621,0.250371692,0.872988651,0.620977354,0.389046942,0.340909112
1453,0.773446237,0.942702284,0.250817782,0.871560639,0.607071911,0.390113798,0.342747541
1454,0.770091069,0.878952123,0.240410407,0.867275996,0.603893524,0.409317212,0.32670468
1455,0.76657613,0.864240547,0.239072257,0.864800513,0.609853,0.413940256,0.326871532
1456,0.769611759,0.960381985,0.254534701,0.869085156,0.616607072,0.419985775,0.329712602
1457,0.769771529,0.874693509,0.240187333,0.86318208,0.611839491,0.438122333,0.310661819
1458,0.79102093,0.871983482,0.240113054,0.861849127,0.617798967,0.4185633,0.343081551
1459,0.762422112,0.903858562,0.246580434,0.86222997,0.619785459,0.4128734,0.355949332
1460,0.025563189,0.928377855,0.306125465,0.860992076,0.613825983,0.36344239,0.344084191
1461,0.010864355,0.96335011,0.312072536,0.860325752,0.613825983,0.418207681,0.359625579
1462,0.792618629,0.953929539,0.250743384,0.85689816,0.617401669,0.411806543,0.36831564
1463,0.778718645,0.925022584,0.247769848,0.852232673,0.618990862,0.384779516,0.422292909
1464,0.789103691,0.909665763,0.24539102,0.849947611,0.624155741,0.408250356,0.378342352
1465,0.791979549,0.860110982,0.23661909,0.846901167,0.633293603,0.373044097,0.403910451
1466,0.764019811,0.884501226,0.241748439,0.847186647,0.653158522,0.336059744,0.431818147
1467,0.76785429,0.939476061,0.25,0.851090142,0.675407231,0.298719772,0.45371
1468,0.79038185,0.955220028,0.252824859,0.852328036,0.695669448,0.268492176,0.475434694
1469,0.024924109,0.956897664,0.309693744,0.853280145,0.705601907,0.22083926,0.501838276
1470,0.025243649,0.969028262,0.312072536,0.856517316,0.673818037,0.183854908,0.522727182
1471,0.815945039,0.977932636,0.254311627,0.863943767,0.625347636,0.184921764,0.531250086
1472,0.783032433,0.975996903,0.253939935,0.869370636,0.625744934,0.247510669,0.506684627
1473,0.778558875,0.975609756,0.257062147,0.873179072,0.59515296,0.299786629,0.48094937
1474,0.786227832,0.974190218,0.255872733,0.872226963,0.603098927,0.310810811,0.474097738
1475,0.76785429,0.95263905,0.253568243,0.864038825,0.592371871,0.31970128,0.456885079
1476,0.79134047,0.975222609,0.257062147,0.866704731,0.594755662,0.339260313,0.43967242
1477,0.78990254,0.975351658,0.256987809,0.870037265,0.607866508,0.3371266,0.443181815
1478,0.723118709,0.962317718,0.300847458,0.86975148,0.61700437,0.331081081,0.450200605
1479,0.027480428,0.958059104,0.310957461,0.857945327,0.596742153,0.348506401,0.426470629
1480,0.776322096,0.97870693,0.255872733,0.856993218,0.595550258,0.334637269,0.431818147
1481,0.799328966,0.975996903,0.256467499,0.860230389,0.605085419,0.325391181,0.436998814
1482,0.797251957,0.974835463,0.257062147,0.860420811,0.608661104,0.350284495,0.408088171
1483,0.769132449,0.951735708,0.253345227,0.851566349,0.605880016,0.329302987,0.431650989
1484,0.792618629,0.974964512,0.255724115,0.849281287,0.593166468,0.330369844,0.42847591
1485,0.764499121,0.974706414,0.256021469,0.853565626,0.602304331,0.343883357,0.384358195
1486,0.783351973,0.949025681,0.251709783,0.84880508,0.603496226,0.348150782,0.395387547
1487,0.775523247,0.974706414,0.256021469,0.846520019,0.595947557,0.350995733,0.387366423
1488,0.02332641,0.977029294,0.314005406,0.849376346,0.607469209,0.362375533,0.552640465
1489,0.003514938,0.959994838,0.310437128,0.847948334,0.607866508,0.350640114,0.373997474
1490,0.816264579,0.955220028,0.250074398,0.84223568,0.602701629,0.353129445,0.364639088
1491,0.778718645,0.974964512,0.254237348,0.847662549,0.605482718,0.331081081,0.40508025
1492,0.795174948,0.974448316,0.25460904,0.855279422,0.620977354,0.353129445,0.358121771
1493,0.793896789,0.949412827,0.251338091,0.854136891,0.605482718,0.358108108,0.344418507
1494,0.791979549,0.974577365,0.254906393,0.860801655,0.598728645,0.347795164,0.353943745
1495,0.789583,0.974706414,0.255575379,0.865752622,0.603893524,0.364153627,0.340407945
1496,0.793257709,0.96683443,0.254906393,0.866228829,0.611839491,0.358463727,0.34207891
1497,0.144432018,0.950187121,0.307612233,0.861849127,0.600715137,0.34601707,0.348429069
1498,0.014379294,0.977803588,0.313856676,0.870703893,0.599125944,0.339615932,0.35745314
1499,0.798689887,0.977803588,0.253568243,0.878415825,0.615812475,0.335348506,0.364137614
1500,0.808116313,0.953155246,0.249405352,0.87060853,0.606674613,0.335348506,0.370822395
1501,0.795015178,0.953155246,0.251189474,0.863277138,0.599523242,0.337837838,0.374164326
1502,0.79006231,0.974061169,0.255724115,0.870418108,0.611044895,0.347439545,0.369485439
1503,0.788464611,0.958962447,0.253493964,0.871179796,0.622169249,0.339615932,0.377840879
1504,0.7911807,0.946960898,0.250817782,0.858707015,0.587206992,0.352418208,0.352941411
1505,0.776801406,0.973803071,0.255872733,0.861849127,0.598728645,0.339615932,0.362968122
1506,0.789263461,0.973803071,0.254460303,0.865467141,0.623758443,0.329302987,0.375835598
1507,0.024604569,0.961027229,0.311552203,0.852803938,0.611044895,0.343172119,0.354612376
1508,0.027001118,0.977416441,0.314525739,0.855184363,0.615415177,0.330369844,0.363970763
1509,0.786387602,0.974835463,0.253716919,0.858897436,0.638855781,0.332503556,0.360628526
1510,0.794216328,0.949025681,0.25089212,0.847852971,0.625744934,0.352062589,0.322192645
1511,0.773606007,0.973803071,0.254906393,0.851756771,0.635280095,0.337837838,0.337399717
1512,0.774404857,0.961414376,0.251932858,0.851947193,0.645212555,0.332859175,0.331717883
1513,0.785428982,0.948638534,0.250966399,0.842140621,0.627334128,0.374466572,0.279244667
1514,0.771049688,0.973544974,0.253642581,0.848614658,0.636074692,0.33997155,0.316343653
1515,0.765138201,0.973415925,0.255203687,0.854136891,0.645212555,0.346372688,0.316176495
1516,0.02364595,0.954187637,0.309173411,0.850233396,0.638061184,0.346372688,0.297627033
1517,0.016136763,0.977029294,0.313262022,0.856612375,0.633690902,0.349573257,0.299632375
1518,0.797251957,0.975867854,0.25185846,0.863562923,0.634882797,0.349217639,0.301303494
1519,0.803163445,0.950703317,0.249107939,0.8655622,0.635280095,0.327169275,0.355113543
1520,0.774564627,0.948767583,0.24858763,0.863943767,0.623758443,0.356685633,0.29194523
1521,0.770410609,0.973674022,0.253939935,0.872798229,0.618593564,0.348150782,0.302473323
1522,0.785269212,0.973674022,0.254014273,0.879939199,0.629717918,0.341038407,0.315675022
1523,0.79181978,0.946444703,0.249777044,0.875654556,0.624950338,0.352062589,0.307152424
1524,0.769132449,0.973415925,0.255426702,0.872226963,0.616209774,0.354196302,0.302139099
1525,0.777440486,0.97393212,0.254757657,0.876987509,0.623361144,0.352062589,0.313335425
1526,0.008627576,0.956123371,0.310288486,0.875749919,0.638061184,0.355974395,0.309659179
1527,0.007189647,0.963479159,0.311849575,0.868037683,0.632499007,0.362731152,0.304645792
1528,0.799328966,0.974448316,0.25275058,0.86765684,0.628526023,0.338904694,0.32386361
1529,0.782393354,0.974061169,0.25275058,0.870227687,0.635280095,0.344950213,0.320187364
1530,0.773126698,0.948896632,0.250297354,0.866228829,0.639650377,0.339260313,0.322192645
1531,0.7911807,0.969415408,0.254534701,0.858040691,0.628128725,0.335348506,0.324699399
1532,0.789423231,0.973674022,0.254683318,0.864610091,0.643623361,0.346372688,0.307820749
1533,0.785588752,0.947089947,0.249925662,0.858611956,0.644417958,0.344950213,0.301971972
1534,0.789103691,0.973157827,0.254014273,0.855279422,0.640047676,0.34886202,0.290942497
1535,0.018852852,0.975222609,0.313708034,0.8589928,0.646801748,0.347795164,0.280915755
1536,0.019332162,0.951735708,0.309545103,0.855279422,0.648390942,0.339260313,0.286430554
1537,0.793896789,0.975351658,0.251784121,0.852328036,0.641239571,0.338193457,0.28125001
1538,0.780156575,0.973544974,0.252155813,0.857659847,0.634882797,0.354196302,0.256350235
1539,0.776002556,0.945928507,0.248290277,0.857754905,0.640842273,0.35455192,0.263368995
1540,0.795174948,0.973674022,0.253568243,0.861277861,0.632101708,0.353129445,0.260193915
1541,0.79006231,0.973544974,0.253196551,0.86765684,0.627731426,0.388691323,0.219752723
1542,0.793417479,0.946315654,0.249182278,0.86975148,0.63170441,0.356330014,0.254679117
1543,0.788624381,0.942315137,0.249182278,0.866800094,0.620977354,0.352418208,0.255848976
1544,0.768972679,0.973674022,0.254831995,0.877273294,0.614223282,0.308321479,0.282754001
1545,0.026841348,0.949025681,0.308504347,0.88108173,0.623361144,0.332859175,0.269217925
1546,0.001278159,0.97393212,0.313113292,0.878320461,0.616607072,0.339260313,0.258522705
1547,0.788464611,0.97393212,0.25275058,0.885746912,0.619388161,0.305832148,0.287600291
1548,0.795814028,0.95031617,0.249925662,0.883271428,0.627334128,0.346728307,0.246156488
1549,0.773765777,0.95625242,0.252378888,0.875654556,0.601907032,0.353840683,0.235461268
1550,0.775683016,0.972125436,0.253939935,0.879653414,0.59276917,0.347083926,0.239806207
1551,0.779197955,0.95625242,0.252007196,0.881176789,0.618990862,0.349573257,0.237633738
1552,0.785269212,0.936249839,0.247992864,0.868133047,0.612634088,0.357752489,0.228108346
1553,0.787346221,0.97160924,0.253939935,0.875559497,0.618196265,0.345661451,0.242312809
1554,0.76689567,0.926958317,0.246283081,0.867752203,0.621771951,0.354196302,0.238636348
1555,0.019971241,0.974706414,0.314079726,0.871370217,0.623758443,0.350640114,0.249832919
1556,0.002875859,0.941153697,0.304787428,0.862420392,0.628526023,0.355263158,0.246824844
1557,0.816424349,0.972254484,0.251486768,0.866228829,0.630512515,0.352773826,0.248495963
1558,0.774085317,0.9467028,0.246580434,0.863277138,0.637266587,0.33997155,0.258856929
1559,0.772807158,0.971867338,0.252453167,0.859944909,0.627334128,0.3371266,0.259191183
